Spectrum,Observed,Rel.,Acc.
Fe II,1241.923,50000000.0,E
Fe II,1242.052,900000.0,
Fe II,1242.449,500000.0,
Fe II,1242.71,400000.0,
Fe II,1242.905,105000.0,
Fe II,1243.224,400000.0,
Fe II,1243.567,40000000.0,
Fe II,1243.688,202000.0,
Fe II,1243.709,10600000.0,
Fe II,1243.802,700000.0,
Fe VII,1244.445,8080.0,E
Fe II,1244.701,40000000.0,
Fe II,1244.748,20600000.0,D
Fe III,1245.239,40100000.0,
Fe II,1245.764,20200000.0,E
Fe II,1245.874,30200000.0,
Fe II,1245.935,600000.0,
Fe II,1245.992,30200000.0,
Fe II,1246.016,20800000.0,
Fe II,1246.016,20800000.0,
Fe II,1246.044,600000.0,
Fe II,1246.604,206000.0,
Fe II,1247.003,700000.0,
Fe II,1248.195,600000.0,
Fe II,1248.432,20800000.0,
Fe II,1248.846,30100000.0,
Fe II,1249.052,10000000.0,
Fe II,1249.44,20200000.0,
Fe V,1249.496,102000.0,D+
Fe II,1249.761,10700000.0,
Fe II,1249.794,40000000.0,D
Fe II,1249.794,40000000.0,
Fe II,1250.241,400000.0,
Fe II,1250.272,20200000.0,
Fe II,1250.33,400000.0,
Fe V,1250.736,804000.0,C
Fe II,1251.254,10300000.0,
Fe II,1251.413,30100000.0,
Fe II,1252.09,300000.0,
Fe III,1252.239,10200000.0,
Fe II,1252.599,30300000.0,
Fe II,1253.479,500000.0,
