Spectrum,Observed,Rel.,Acc.
N III,1885.06,305000.0,C+
N III,1885.22,400000.0,C+
O II,1882.159,80.0,
O II,1882.4,90.0,
O II,1884.35,90.0,
O II,1885.246,80.0,
O II,1886.652,60.0,
O II,1889.246,50.0,
O II,1893.789,80.0,D
Na II,1881.09,3050.0,
Na II,1881.912,106000.0,
Na II,1883.46,2000.0,
Na II,1883.804,2000.0,
Na III,1884.69,30.0,
Na II,1885.091,5000.0,
Na II,1885.742,4050.0,
Na III,1886.96,80.0,
Na III,1886.96,80.0,
Na III,1887.32,40.0,
Na III,1887.39,1000.0,
Na III,1887.472,2000.0,B
Na III,1888.375,80.0,
Na II,1889.317,3000.0,
Na III,1890.59,30.0,
Na III,1890.754,1050.0,
Na III,1892.01,10.0,C+
Na III,1892.01,10.0,
Na III,1895.864,60.0,
Na III,1895.864,60.0,
Na III,1897.35,70.0,
Na II,1899.523,3000.0,
Na II,1899.523,3000.0,
Na III,1899.718,90.0,
Na III,1900.164,1050.0,
Na II,1903.831,1050.0,
Mg III,1882.308,30.0,
Mg III,1886.764,10.0,
Mg III,1887.308,40.0,B
Mg III,1890.38,70.0,
Mg III,1891.97,30.0,
Mg IV,1893.888,2050.0,B+
Mg III,1896.304,50.0,B
Mg III,1897.226,30.0,
Mg III,1900.043,50.0,
Mg III,1901.36,20.0,
Mg III,1901.572,50.0,C+
Mg III,1901.572,50.0,B
Si I,1881.85,200000.0,D+
Si I,1887.7,200000.0,
Si I,1893.25,200000.0,
Si I,1901.33,10000000.0,C
Si II,1902.46,100000.0,
Si I,1904.66,5000.0,D
S II,1882.647,10.0,
S IV,1884.833,10.0,D+
S IV,1897.182,10.0,D
S I,1900.2863,2000000000.0,D+
S II,1901.871,30.0,
S II,1901.871,30.0,
Cl III,1901.61,500000.0,E
Ca III,1894.124,10300000.0,C
Ca III,1894.582,400000.0,
Fe II,1880.9725,2000000000.0,D+
Fe III,1881.191,6090000000.0,C+
Fe II,1881.203,10200000.0,E
Fe I,1881.3114,101020.0,
Fe II,1881.3797,10200000.0,E
Fe III,1881.587,2080000000.0,D+
Fe II,1881.889,500000.0,
Fe II,1881.889,500000.0,
Fe I,1882.036,0.0,
Fe III,1882.054,301000000000.0,C
Fe III,1882.054,301000000000.0,D
Fe II,1882.056,20600000.0,
Fe III,1882.366,9030000000.0,C+
Fe III,1882.866,10400000.0,
Fe III,1882.994,3080000000.0,
Fe III,1883.205,2010000000.0,D
Fe II,1883.3798,20900000.0,
Fe III,1883.401,2010000000.0,
Fe II,1883.6489,30000000.0,
Fe I,1883.6797,1060.0,
Fe I,1883.7788,4090.0,
Fe III,1883.824,3080000000.0,D+
Fe I,1883.9225,6060.0,
Fe II,1884.1181,20000000.0,E
Fe II,1884.1989,10100000.0,
Fe III,1884.239,2010000000.0,D
Fe II,1884.3998,600000.0,E
Fe III,1884.602,107000000000.0,C
Fe I,1884.684,0.0,
Fe II,1884.7294,20900000.0,E
Fe III,1884.849,1050000000.0,
Fe II,1884.862,0.0,E
Fe III,1884.926,20600000.0,
Fe III,1885.009,2010000000.0,
Fe III,1885.139,9040000000.0,B
Fe II,1885.142,20000000.0,
Fe I,1885.1766,1010.0,
Fe III,1885.426,1050000000.0,
Fe II,1885.5493,400000.0,
Fe I,1885.741,0.0,
Fe I,1885.9073,4010.0,
Fe III,1885.965,9040000000.0,C
Fe II,1885.9876,30300000.0,E
Fe II,1886.2576,40000000.0,E
Fe II,1886.3197,600000.0,D
Fe III,1886.609,7000000000.0,D+
Fe II,1886.764,108000.0,
Fe III,1886.768,301000000000.0,C+
Fe III,1886.768,301000000000.0,
Fe II,1886.8339,500000.0,
Fe II,1887.047,20100000.0,
Fe I,1887.047,0.0,
Fe III,1887.074,2010000000.0,
Fe III,1887.074,2010000000.0,
Fe III,1887.208,5020000000.0,C
Fe II,1887.3034,20800000.0,
Fe III,1887.481,7000000000.0,D+
Fe III,1887.481,7000000000.0,D
Fe III,1887.481,7000000000.0,D+
Fe II,1887.484,20200000.0,
Fe III,1887.746,3080000000.0,B
Fe III,1887.746,3080000000.0,D
Fe I,1887.7646,205010.0,
Fe II,1887.9973,40000000.0,
Fe II,1888.1881,10100000.0,
Fe III,1888.267,2010000000.0,C
Fe I,1888.3219,100000.0,
Fe II,1888.691,207000.0,
Fe II,1888.73442,4000000000.0,C+
Fe II,1888.782,500000.0,
Fe II,1889.026,206000.0,
Fe II,1889.2508,10000000.0,
Fe III,1889.465,7000000000.0,D+
Fe III,1889.465,7000000000.0,
Fe II,1889.5216,20800000.0,
Fe I,1889.64,0.0,
Fe II,1889.64,205000.0,
Fe III,1889.741,3090000000.0,D+
Fe II,1889.807,206000.0,
Fe II,1889.835,205000.0,
Fe II,1889.8752,800000.0,E
Fe I,1889.8978,5050.0,
Fe II,1890.002,109000.0,
Fe II,1890.256,600000.0,
Fe III,1890.504,10100000.0,
Fe II,1890.64143,50000000.0,
Fe III,1890.678,10400000000000.0,B
Fe II,1890.7795,10000000.0,
Fe III,1890.888,2090000000.0,
Fe III,1890.888,2090000000.0,
Fe II,1890.9833,10000000.0,
Fe II,1891.0513,10800000.0,
Fe III,1891.081,3090000000.0,C
Fe II,1891.0865,10300000.0,E
Fe III,1891.193,3090000000.0,D+
Fe II,1891.2079,10100000.0,
Fe III,1891.338,2010000000.0,D
Fe III,1891.525,9050000000.0,C
Fe III,1891.525,9050000000.0,C+
Fe III,1891.525,9050000000.0,D
Fe III,1891.723,60400000.0,D+
Fe I,1891.7438,2040.0,
Fe III,1891.903,2090000000.0,
Fe III,1892.072,7010000000.0,C+
Fe II,1892.073,10300000.0,
Fe III,1892.144,7010000000.0,D+
Fe II,1892.169,10800000.0,
Fe III,1892.25,9050000000.0,C
Fe III,1892.355,3090000000.0,D+
Fe III,1892.483,2090000000.0,D
Fe III,1892.609,2010000000.0,
Fe I,1892.689,0.0,
Fe III,1892.753,40800000.0,
Fe I,1892.853,0.0,
Fe III,1892.897,5020000000.0,D
Fe III,1892.897,5020000000.0,C
Fe II,1892.9223,600000.0,D
Fe III,1893.116,3090000000.0,C
Fe III,1893.311,80700000.0,
Fe II,1893.636,20800000.0,
Fe III,1893.727,30500000.0,
Fe III,1893.978,302000000000.0,B
Fe II,1894.0186,80000000.0,D+
Fe II,1894.0319,700000.0,E
Fe III,1894.256,9060000000.0,D+
Fe III,1894.256,9060000000.0,D+
Fe III,1894.515,2090000000.0,
Fe III,1894.689,2010000000.0,B
Fe III,1894.986,3090000000.0,D+
Fe II,1895.07,400000.0,
Fe II,1895.202,400000.0,
Fe III,1895.473,10400000000000.0,B
Fe II,1895.55,10300000.0,D
Fe III,1895.66,204000000000.0,D+
Fe III,1895.66,204000000000.0,D
Fe II,1895.6846,1000000000.0,D+
Fe III,1895.902,2020000000.0,D+
Fe II,1896.012,40000000.0,E
Fe II,1896.2854,900000.0,
Fe II,1896.3187,20300000.0,E
Fe III,1896.323,3090000000.0,C+
Fe III,1896.738,3090000000.0,C
Fe III,1896.823,9070000000.0,B
Fe I,1896.8579,2030.0,
Fe III,1897.033,3090000000.0,D+
Fe III,1897.38,2090000000.0,D
Fe II,1897.481,10800000.0,
Fe III,1898.043,10100000.0,
Fe II,1898.537,1010000000.0,D+
Fe III,1898.881,3090000000.0,D+
Fe II,1898.958,400000.0,
Fe II,1899.121,10900000.0,
Fe I,1899.2088,1080.0,
Fe II,1899.248,800000.0,
Fe III,1899.332,2090000000.0,
Fe III,1899.332,2090000000.0,C+
Fe III,1899.332,2090000000.0,D+
Fe III,1899.94,4000000000.0,B
Fe III,1900.574,2090000000.0,D
Fe III,1900.574,2090000000.0,D
Fe III,1901.102,302000000000.0,B
Fe III,1901.259,30600000.0,
Fe III,1901.389,4000000000.0,D+
Fe III,1901.389,4000000000.0,D+
Fe II,1901.5035,30200000.0,
Fe III,1901.551,2090000000.0,
Fe II,1901.7606,4000000000.0,
Fe II,1901.813,20100000.0,
Fe II,1901.8499,10400000.0,
Fe II,1902.03,30000000.0,
Fe III,1902.09,9080000000.0,C
Fe III,1902.412,7030000000.0,C
Fe III,1902.911,5040000000.0,C
Fe II,1903.019,205000.0,D
Fe III,1903.174,2020000000.0,D
Fe III,1903.269,3000000000.0,
Fe II,1903.284,30000000.0,D+
Fe III,1903.39,30600000.0,
Fe I,1903.3948,4020.0,
Fe III,1903.716,2020000000.0,
Fe III,1903.791,20700000.0,
Fe III,1903.989,2020000000.0,D+
Fe III,1904.263,3000000000.0,C+
Fe III,1904.412,5040000000.0,D+
Fe III,1904.412,5040000000.0,D+
Fe II,1904.79,1080000000.0,D+
Fe III,1904.794,4000000000.0,C+
