Spectrum,Observed,Rel.,Acc.
Na II,1399.86,1020.0,
Na II,1404.675,9000.0,
Na II,1406.85,1050.0,
Na II,1407.308,2050.0,
Mg III,1402.82,0.0,
Mg IV,1404.663,1060.0,B+
Mg III,1405.17,90.0,C+
Mg III,1407.88,70.0,
Si IV,1402.77,1020.0,A+
S I,1401.5136,10500000.0,C
S III,1402.053,30.0,C+
S III,1402.473,30.0,C+
S IV,1403.553,10.0,
S IV,1404.808,30.0,C+
S IV,1406.009,60.0,C+
S III,1408.339,10.0,C+
Fe II,1399.531,60000000.0,
Fe III,1399.71,30300000.0,
Fe III,1399.71,30300000.0,
Fe II,1399.957,70000000.0,D
Fe II,1400.031,40000000.0,
Fe II,1400.157,700000.0,
Fe V,1400.243,30600000.0,C
Fe II,1400.449,400000.0,
Fe II,1400.506,20400000.0,
Fe II,1400.776,60000000.0,
Fe II,1400.805,10400000.0,
Fe II,1401.122,10100000.0,
Fe II,1401.23,30400000.0,
Fe II,1401.23,30400000.0,
Fe III,1401.492,20400000.0,D
Fe V,1401.535,205000.0,C
Fe II,1401.771,70000000.0,D+
Fe II,1401.939,600000.0,
Fe II,1402.144,10800000.0,
Fe III,1402.172,20400000.0,
Fe V,1402.388,40000000.0,C+
Fe V,1402.388,40000000.0,B
Fe II,1402.56,500000.0,
Fe II,1402.846,700000.0,
Fe II,1403.1,40000000.0,
Fe II,1403.253,70000000.0,D+
Fe V,1403.37,10100000.0,C
Fe V,1403.37,10100000.0,
Fe II,1403.556,600000.0,
Fe II,1403.68,50000000.0,
Fe II,1403.68,50000000.0,
Fe II,1403.977,40000000.0,
Fe V,1404.048,5050.0,D+
Fe II,1404.118,20500000.0,
Fe V,1404.26,502000.0,C
Fe II,1404.74,60000000.0,
Fe II,1405.372,60000000.0,
Fe II,1405.602,80000000.0,D
Fe II,1405.703,10100000.0,
Fe II,1405.797,70000000.0,D+
Fe II,1405.876,800000.0,
Fe V,1406.669,20300000.0,B
Fe II,1406.723,10100000.0,
Fe V,1406.824,20500000.0,C+
Fe V,1407.007,500000.0,C
Fe II,1407.103,600000.0,
Fe V,1407.246,10900000.0,B
Fe II,1407.288,10700000.0,
Fe II,1407.446,50000000.0,
Fe II,1407.482,70000000.0,D+
Fe V,1407.568,208000.0,E
Fe III,1407.694,908000.0,
Fe III,1408.017,10300000.0,
Fe V,1408.117,10600000.0,C
Fe II,1408.422,30200000.0,
