Spectrum,Observed,Rel.,Acc.
O II,1821.545,1000.0,C
O II,1824.503,80.0,
O II,1827.276,80.0,D
O II,1827.276,80.0,C
O II,1829.362,1020.0,D
O II,1830.128,50.0,
Na III,1810.071,20.0,
Na III,1810.767,1000.0,
Na III,1810.767,1000.0,
Na III,1811.671,1010.0,
Na III,1812.555,80.0,
Na II,1814.474,2050.0,
Na III,1816.812,1000.0,
Na III,1817.617,80.0,
Na II,1818.473,50.0,
Na II,1818.628,70.0,
Na II,1819.024,2000.0,
Na II,1821.695,5000.0,
Na II,1822.568,50.0,
Na II,1824.098,0.0,
Na IV,1824.113,50.0,B+
Na II,1825.73,70.0,
Na II,1830.124,2000.0,
Na II,1831.172,1020.0,
Na II,1831.402,10.0,
Na III,1832.39,70.0,
Mg III,1819.954,10.0,
Mg III,1820.421,50.0,B+
Mg III,1820.896,10.0,C
Mg III,1826.75,10.0,C
Mg I,1827.934,0.0,B
Mg III,1828.974,10.0,C+
Si I,1814.07,500000.0,C
Si II,1816.92,200000.0,C
Si II,1817.45,1000.0,C
Si I,1822.45,5000.0,
S II,1812.073,10.0,
S II,1812.361,10.0,
S I,1820.3426,1070500000.0,C+
S II,1822.543,70.0,
S II,1822.705,10.0,
S II,1824.022,10.0,
S I,1826.2451,1050000000.0,C
S II,1829.535,90.0,
S II,1831.378,10.0,
S II,1831.378,10.0,
Cl III,1822.5,600000.0,E
Cl III,1828.4,500000.0,E
Ca III,1812.153,40700000.0,B
Ca III,1813.585,20100000.0,C
Ca II,1814.5,4000.0,C
Ca II,1814.65,40.0,C
Ca III,1822.592,9000.0,
Ca III,1830.059,20600000.0,B
Fe II,1809.157,305000.0,
Fe II,1809.157,305000.0,
Fe II,1809.291,10100000.0,
Fe II,1809.3168,2090000000.0,D+
Fe III,1809.796,30700000.0,D
Fe II,1809.945,500000.0,D
Fe II,1810.117,205000.0,
Fe II,1810.261,305000.0,
Fe III,1811.365,10500000.0,
Fe III,1811.628,1020000000.0,
Fe III,1811.79,20000000.0,
Fe III,1811.93,4010000000.0,
Fe III,1812.703,803000.0,
Fe III,1812.858,30700000.0,
Fe III,1812.979,3000000000.0,D
Fe III,1813.232,1020000000.0,
Fe III,1813.312,803000.0,
Fe III,1813.777,1070000000.0,
Fe III,1814.024,1020000000.0,D
Fe III,1814.117,50000000.0,
Fe III,1814.475,30700000.0,
Fe III,1815.186,2030000000.0,
Fe II,1815.4116,1060000000.0,D+
Fe III,1815.607,1070000000.0,
Fe II,1815.766,30300000.0,D
Fe III,1815.884,3010000000.0,D
Fe III,1815.931,3010000000.0,
Fe III,1816.004,2030000000.0,
Fe III,1816.004,2030000000.0,D
Fe II,1816.086,500000.0,D
Fe III,1816.203,1070000000.0,
Fe III,1816.548,60900000.0,
Fe III,1816.869,20800000.0,D
Fe III,1817.196,804000.0,
Fe III,1817.623,1070000000.0,
Fe III,1817.791,1030000000.0,
Fe II,1818.5202,1080000000.0,C+
Fe III,1818.938,805000.0,
Fe III,1819.493,2030000000.0,D+
Fe III,1819.642,90400000.0,
Fe II,1819.643,20900000.0,D
Fe III,1819.731,1070000000.0,
