Spectrum,Observed,Rel.,Acc.
N IV,1718.55,10000000.0,A+
O II,1696.614,40.0,D
O II,1707.113,80.0,
O V,1707.996,106000.0,B
O II,1709.79,90.0,
O II,1710.707,60.0,
O II,1712.039,60.0,
O II,1713.73,50.0,
O II,1714.64,80.0,
O II,1714.719,80.0,
O II,1715.094,80.0,
O II,1715.3,80.0,
Na III,1699.293,1000.0,
Na III,1701.97,80.0,B
Na IV,1701.97,1050.0,B+
Na IV,1702.409,1000.0,B+
Na IV,1702.735,60.0,B
Na IV,1702.995,70.0,B
Na IV,1703.53,90.0,B
Na III,1711.124,1000.0,B
Na III,1712.482,90.0,B
Mg III,1697.282,1030.0,B+
Mg IV,1698.784,2000.0,B+
Mg IV,1699.654,1050.0,B
Mg IV,1701.262,1020.0,B+
Mg IV,1702.367,1000.0,B
Mg III,1703.108,30.0,C+
Mg IV,1703.357,1060.0,B+
Mg III,1703.731,50.0,B+
Mg III,1704.368,20.0,C+
Mg I,1707.061,0.0,D+
Mg III,1714.783,40.0,B
Si I,1696.2,200000.0,C
Si I,1697.94,200000.0,C
Si I,1700.42,5000.0,D+
Si I,1700.63,3000.0,D+
Si I,1702.86,3000.0,D
Si I,1704.43,5000.0,D+
Si II,1710.83,1000.0,
Si II,1711.3,2000.0,
S V,1696.202,0.0,
S IV,1697.007,50.0,D
S IV,1697.584,20.0,D
S V,1700.321,0.0,
S IV,1701.576,20.0,D+
S I,1706.36,4000.0,D+
S I,1707.132,2050.0,D+
S IV,1708.525,10.0,
S II,1712.736,10.0,
S III,1713.117,20.0,C+
S II,1713.552,30.0,
S II,1715.958,10.0,
Ca II,1698.18,1060.0,C
Ca III,1698.939,10700000.0,C
Fe II,1695.982,500000.0,
Fe II,1696.4584,1010000000.0,D
Fe II,1696.7951,2070000000.0,D+
Fe II,1697.1382,20000000.0,D+
Fe III,1697.555,508000.0,
Fe III,1697.615,508000.0,
Fe II,1698.133,60000000.0,
Fe II,1698.438,60000000.0,D
Fe IV,1698.88,1050.0,
Fe III,1698.961,708000.0,
Fe II,1699.196,1080000000.0,D+
Fe V,1699.636,6000.0,C
Fe II,1699.915,900000.0,D
Fe IV,1700.4,1020.0,
Fe II,1700.9022,20400000.0,D+
Fe II,1700.969,400000.0,
Fe III,1701.513,10900000.0,
Fe III,1701.611,709000.0,
Fe II,1701.717,50000000.0,
Fe II,1701.717,50000000.0,
Fe II,1701.78,301000.0,
Fe II,1701.9409,1070000000.0,D+
Fe II,1702.01,40000000.0,
Fe II,1702.04519,106000000000.0,D+
Fe III,1702.165,80700000.0,
Fe III,1702.165,80700000.0,
Fe II,1702.736,60000000.0,D+
Fe II,1702.806,60000000.0,
Fe II,1702.806,60000000.0,D+
Fe II,1703.042,500000.0,D+
Fe II,1703.078,400000.0,D
Fe II,1703.1965,10700000.0,D
Fe II,1703.733,40000000.0,D
Fe I,1704.32,40.0,
Fe II,1704.553,301000.0,
Fe II,1704.642,20400000.0,
Fe II,1704.642,20400000.0,D
Fe I,1704.845,10.0,
Fe II,1704.853,500000.0,D
Fe V,1704.923,6080.0,C
Fe IV,1704.93,1020.0,
Fe II,1705.443,305000.0,D
Fe III,1705.896,20000000.0,
Fe II,1706.042,302000.0,
Fe II,1706.142,20400000.0,
Fe II,1706.234,50000000.0,
Fe III,1706.248,40800000.0,D
Fe II,1706.676,20400000.0,
Fe III,1706.962,20700000.0,
Fe II,1707.3993,1070000000.0,D+
Fe II,1707.493,40000000.0,
Fe II,1707.67,60000000.0,
Fe II,1707.67,60000000.0,D
Fe II,1707.926,500000.0,
Fe II,1708.239,1070000000.0,D+
Fe II,1708.6238,2060000000.0,D+
Fe III,1708.707,40900000.0,D
Fe II,1709.5543,80000000.0,D
Fe II,1709.6143,700000.0,
Fe II,1709.6852,5000000000.0,D+
Fe V,1709.809,9030.0,C
Fe IV,1709.81,1030.0,
Fe III,1709.911,4020000000.0,
Fe III,1709.911,4020000000.0,
Fe I,1709.944,10.0,
Fe III,1710.144,10500000.0,
Fe I,1710.216,10.0,
Fe III,1710.381,3040000000.0,C
Fe III,1710.496,10100000.0,
Fe III,1710.734,600000.0,
Fe II,1710.745,500000.0,
Fe III,1710.954,20000000.0,
Fe III,1711.374,600000.0,
Fe IV,1711.41,1050.0,
Fe II,1711.535,20300000.0,
Fe III,1711.612,40900000.0,D
Fe III,1711.612,40900000.0,D
Fe II,1711.683,60000000.0,
Fe III,1711.752,10500000.0,
Fe II,1711.995,400000.0,D
Fe III,1712.209,801000.0,
Fe I,1712.289,30.0,
Fe III,1712.652,30700000.0,
Fe IV,1712.76,1040.0,
Fe I,1712.852,0.0,
Fe II,1713.00041,100000000000.0,D+
Fe V,1713.694,4000.0,
Fe II,1713.716,600000.0,
Fe II,1713.746,400000.0,D
Fe III,1713.749,10500000.0,
Fe II,1713.841,109000.0,
Fe III,1714.361,10500000.0,
Fe II,1714.475,400000.0,
Fe III,1714.615,10500000.0,D
Fe II,1714.68,40000000.0,
Fe II,1714.68,40000000.0,
Fe II,1714.712,50000000.0,
Fe II,1715.0272,90000000.0,D+
Fe III,1715.119,20000000.0,D
Fe II,1715.5152,2080000000.0,D+
Fe III,1715.783,10500000.0,
Fe III,1715.783,10500000.0,D
Fe I,1716.486,40.0,
Fe III,1716.572,1070000000.0,
Fe II,1716.5781,1010000000.0,D
Fe II,1716.7714,10100000.0,D
Fe III,1716.969,601000.0,
Fe IV,1717.11,1020.0,
Fe II,1717.111,40000000.0,
Fe III,1717.413,2080000000.0,D+
Fe II,1717.576,500000.0,
Fe I,1717.703,10.0,
Fe II,1717.764,50000000.0,
Fe IV,1717.9,1040.0,
