Spectrum,Observed,Rel.,Acc.
C I,1613.375,8020000000000000.0,B
C I,1613.809,8020000000000000.0,B
C I,1614.522,5020000000000000.0,B
N V,1616.33,200000.0,
N V,1619.69,305000.0,
O II,1616.963,80.0,D
O II,1632.681,50.0,
Na IV,1613.948,1000.0,B+
Na IV,1615.922,1010.0,B+
Na II,1617.896,1000.0,
Na IV,1618.57,1020.0,B+
Na II,1621.94,1020.0,
Na II,1622.347,1020.0,
Na II,1626.372,2000.0,
Na II,1630.579,10.0,
Mg IV,1610.799,70.0,C
Mg IV,1611.215,1050.0,B+
Mg IV,1617.627,50.0,C+
Mg I,1622.363,0.0,
Mg I,1622.395,0.0,
Mg I,1622.423,0.0,
Mg I,1622.458,0.0,
Mg I,1622.496,0.0,
Mg I,1622.534,0.0,
Mg I,1622.571,0.0,
Mg I,1622.614,0.0,
Mg I,1622.661,0.0,
Mg I,1622.706,0.0,
Mg I,1622.758,0.0,
Mg I,1622.812,0.0,
Mg I,1622.87,0.0,
Mg I,1622.932,0.0,
Mg I,1622.997,0.0,
Mg I,1623.069,0.0,
Mg I,1623.143,0.0,
Mg I,1623.225,0.0,
Mg I,1623.312,0.0,
Mg I,1623.406,0.0,
Mg I,1623.508,0.0,
Mg I,1623.619,0.0,
Mg I,1623.737,0.0,
Mg I,1623.868,0.0,
Mg I,1624.01,0.0,
Mg IV,1624.136,60.0,B+
Mg I,1624.165,0.0,
Mg I,1624.334,0.0,
Mg I,1624.52,0.0,
Mg I,1624.727,0.0,
Mg I,1624.953,0.0,
Mg I,1625.204,0.0,
Mg I,1625.485,0.0,
Mg I,1625.798,0.0,
Mg III,1626.093,20.0,C
Mg I,1626.151,0.0,
Mg I,1626.36,0.0,
Mg I,1626.549,0.0,
Mg I,1626.79,0.0,
Mg I,1627.0,0.0,
Mg I,1627.27,0.0,
Mg I,1627.514,0.0,
Mg I,1627.82,0.0,
Mg I,1628.104,0.0,
Mg I,1628.46,0.0,
Mg I,1628.786,0.0,
Mg I,1629.21,0.0,
Mg I,1629.579,0.0,
Mg I,1630.509,0.0,
Mg I,1631.609,0.0,
Mg I,1632.924,0.0,
Si I,1622.87,100000.0,
Si I,1625.71,3000.0,E
Si I,1629.43,300000.0,C
Si I,1629.92,200000.0,
Si I,1631.13,7050.0,
S IV,1620.966,40.0,D+
S IV,1623.588,20.0,B
S IV,1623.946,1000.0,B+
S IV,1624.814,10.0,
S IV,1629.143,90.0,B+
S IV,1629.78,20.0,D+
S IV,1630.692,10.0,D
S IV,1631.073,10.0,
S III,1633.7,10.0,
Cl IV,1622.86,200000.0,
Fe II,1610.317,30500000.0,D
Fe II,1610.317,30500000.0,
Fe IV,1610.47,1030.0,
Fe II,1610.519,208000.0,
Fe II,1610.519,208000.0,
Fe III,1610.545,10600000.0,
Fe II,1610.773,10200000.0,D
Fe II,1610.9229,3030000000.0,C+
Fe II,1611.197,20700000.0,C
Fe IV,1611.2,1030.0,
Fe III,1611.438,10600000.0,D
Fe II,1611.544,60000000.0,
Fe III,1611.723,108000000000.0,D+
Fe III,1611.723,108000000000.0,C
Fe III,1611.763,105000000000.0,C
Fe II,1611.777,10100000.0,
Fe II,1611.777,10100000.0,
Fe II,1612.1,20900000.0,D+
Fe II,1612.162,10300000.0,
Fe II,1612.257,500000.0,
Fe III,1612.416,407000.0,
Fe III,1612.545,50200000.0,D
Fe II,1612.552,500000.0,D
Fe II,1612.80624,9000000000.0,D+
Fe II,1613.022,10300000.0,
Fe II,1613.022,10300000.0,
Fe II,1613.183,10700000.0,
Fe II,1613.362,400000.0,D+
Fe II,1613.362,400000.0,D
Fe III,1613.492,10600000.0,D
Fe III,1613.492,10600000.0,
Fe IV,1613.64,1030.0,
Fe II,1613.7226,50000000.0,D+
Fe II,1613.946,10700000.0,D
Fe IV,1614.02,1050.0,
Fe V,1614.186,205000.0,C
Fe III,1614.639,1060000000.0,
Fe IV,1614.64,1030.0,
Fe IV,1615.0,1030.0,
Fe IV,1615.61,1020.0,
Fe II,1616.577,10000000.0,
Fe II,1616.652,80000000.0,
Fe IV,1616.68,1060.0,
Fe V,1617.039,209000.0,C
Fe III,1617.181,1000000000.0,
Fe II,1617.1871,10700000.0,D+
Fe IV,1617.68,1040.0,
Fe V,1618.057,107000.0,C
Fe III,1618.112,408000.0,
Fe V,1618.383,7040.0,C
Fe II,1618.46769,200000000000.0,D
Fe II,1618.46769,200000000000.0,A
Fe II,1618.96,60000000.0,D
Fe II,1618.96,60000000.0,D
Fe IV,1619.02,1040.0,
Fe II,1619.3436,20000000.0,D+
Fe II,1619.435,500000.0,
Fe II,1620.061,50000000.0,
Fe V,1620.087,307000.0,C
Fe II,1620.15,10300000.0,D+
Fe III,1620.769,605000.0,
Fe IV,1620.91,1020.0,
Fe III,1621.027,408000.0,
Fe III,1621.059,807000.0,
Fe II,1621.071,800000.0,D
Fe II,1621.131,400000.0,
Fe III,1621.154,1080000000.0,D
Fe IV,1621.16,1030.0,
Fe II,1621.251,80000000.0,D
Fe IV,1621.57,1040.0,
Fe II,1621.68503,306000000000.0,A
Fe II,1621.867,70000000.0,
Fe II,1622.318,400000.0,D
Fe II,1622.4635,10800000.0,
Fe II,1622.4635,10800000.0,D+
Fe II,1622.908,10700000.0,
Fe II,1623.0929,2080000000.0,C+
Fe IV,1623.38,1030.0,
Fe IV,1623.53,1030.0,
Fe II,1623.646,500000.0,D
Fe II,1623.707,80000000.0,
Fe II,1623.985,400000.0,D
Fe II,1624.127,500000.0,
Fe III,1624.211,1020000000.0,
Fe V,1624.251,405000.0,C
Fe II,1624.5158,10200000.0,D
Fe II,1624.668,208000.0,
Fe III,1624.675,808000.0,
Fe II,1624.996,20400000.0,
Fe V,1625.264,508000.0,C
Fe II,1625.52294,7000000000.0,C+
Fe II,1625.837,400000.0,
Fe II,1625.837,400000.0,
Fe II,1625.912,4000000000.0,C+
Fe II,1625.999,500000.0,
Fe V,1626.077,203000.0,C
Fe IV,1626.47,1050.0,
Fe II,1626.8935,10800000.0,D+
Fe IV,1626.9,1040.0,
Fe II,1627.0224,20000000.0,D+
Fe II,1627.128,70000000.0,
Fe II,1627.38,30300000.0,
Fe III,1627.885,70300000.0,D
Fe III,1628.312,2050000000.0,D+
Fe IV,1628.54,1030.0,
Fe III,1628.564,30000000.0,
Fe II,1628.721,30000000.0,
Fe II,1628.721,30000000.0,
Fe II,1628.877,500000.0,D
Fe II,1629.15914,206000000000.0,A
Fe III,1629.358,1030000000.0,D
Fe II,1629.3715,2010000000.0,D+
Fe III,1629.496,40000000.0,D
Fe III,1629.755,409000.0,
Fe III,1629.87,809000.0,D
Fe IV,1630.18,1030.0,
Fe II,1630.1898,20000000.0,D+
Fe III,1630.459,606000.0,
Fe V,1630.841,20.0,D
Fe IV,1631.08,1070.0,
Fe II,1631.12855,104000000000.0,A
Fe II,1631.5249,10600000.0,D+
Fe III,1631.834,10600000.0,D
Fe II,1631.885,109000.0,
Fe III,1631.916,409000.0,
Fe IV,1632.08,1020.0,
Fe II,1632.306,70000000.0,
Fe IV,1632.4,1040.0,
Fe II,1632.6692,1070000000.0,D+
Fe III,1632.687,2040000000.0,
Fe III,1632.687,2040000000.0,
Fe II,1632.8646,10500000.0,D+
Fe II,1632.956,109000.0,
Fe II,1633.594,10400000.0,D
Fe III,1633.641,409000.0,
Fe III,1633.721,10200000.0,
Fe II,1633.721,109000.0,
