Spectrum,Observed,Rel.,Acc.
C I,1657.00751,4.08e+21,A
C I,1657.37863,1.01e+21,A
C I,1657.90661,1.06e+21,A
C I,1658.12045,2.01e+21,A
O II,1664.06,60.0,
O II,1667.565,1000.0,
O II,1667.565,1000.0,
O II,1668.794,80.0,
O II,1669.138,60.0,
O II,1675.907,90.0,
O II,1676.394,80.0,
O II,1677.378,1000.0,
O II,1677.647,1000.0,
Na II,1657.918,6000.0,
Na II,1668.569,3050.0,
Na IV,1668.588,80.0,B
Na II,1669.817,2000.0,
Na IV,1670.79,0.0,B
Na II,1671.886,3050.0,
Na IV,1672.33,50.0,B
Na II,1673.649,1050.0,
Mg I,1658.312,0.0,
Mg IV,1658.851,1050.0,B+
Mg III,1659.244,40.0,B
Mg III,1663.287,20.0,C
Mg I,1668.429,0.0,
Mg IV,1669.574,1010.0,B+
Mg III,1675.71,10.0,B
Mg III,1679.47,20.0,B
Mg IV,1679.96,1080.0,B+
Si I,1664.52,3000.0,
Si I,1666.37,5000.0,D
Si I,1667.62,100000.0,E
Si I,1668.52,100000.0,D
Si I,1672.59,100000.0,D+
Si III,1673.32,70.0,C+
Si I,1675.2,200000.0,C
S II,1657.828,10.0,
S II,1658.183,10.0,
S II,1659.777,50.0,
S II,1661.361,10.0,
S II,1664.488,40.0,
S II,1664.488,40.0,
S II,1664.488,40.0,
S I,1666.6875,1070500000.0,C+
S II,1667.089,30.0,
S IV,1668.617,10.0,D
S IV,1675.919,10.0,
S IV,1676.332,30.0,D
S IV,1676.617,20.0,D
Ca II,1673.86,1020.0,C
Ca II,1680.05,2000.0,C
Ca II,1680.13,20.0,C
Fe III,1657.012,1090000000.0,
Fe II,1657.066,60000000.0,
Fe II,1657.188,10600000.0,D+
Fe II,1657.24959,70000000.0,D+
Fe II,1657.375,60000000.0,
Fe II,1657.537,70000000.0,D
Fe II,1657.537,70000000.0,D+
Fe IV,1657.82,1020.0,
Fe II,1658.4,70000000.0,
Fe IV,1658.43,1020.0,
Fe III,1658.481,905000.0,
Fe III,1658.565,700000.0,
Fe II,1658.59,500000.0,D+
Fe II,1658.7727,4000000000.0,D+
Fe II,1658.928,600000.0,D
Fe II,1659.3267,20100000.0,D+
Fe II,1659.48286,8000000000.0,D+
Fe III,1659.674,502000.0,
Fe II,1659.724,108000.0,
Fe V,1659.897,7040.0,D+
Fe IV,1660.1,1040.0,
Fe II,1660.107,400000.0,
Fe II,1660.246,205000.0,
Fe II,1660.246,205000.0,
Fe II,1660.3889,20100000.0,D+
Fe V,1660.551,7070.0,D+
Fe II,1660.8852,40000000.0,D+
Fe V,1661.048,5050.0,D+
Fe III,1661.111,906000.0,
Fe II,1661.323,20600000.0,D
Fe II,1661.411,500000.0,
Fe II,1661.51,400000.0,D+
Fe IV,1661.57,1020.0,
Fe III,1661.892,40300000.0,D
Fe V,1661.959,20.0,D
Fe II,1662.293,600000.0,D
Fe IV,1662.32,1030.0,
Fe II,1662.358,40000000.0,
Fe II,1662.427,70000000.0,D+
Fe IV,1662.52,1030.0,
Fe II,1662.721,30200000.0,D+
Fe V,1662.742,1050.0,D+
Fe III,1663.015,50800000.0,
Fe II,1663.2231,5000000000.0,D+
Fe II,1663.356,500000.0,D
Fe II,1663.492,500000.0,D
Fe IV,1663.54,1030.0,
Fe II,1663.697,70000000.0,E
Fe II,1663.792,70000000.0,D
Fe II,1663.792,70000000.0,D+
Fe II,1663.9358,10300000.0,D+
Fe II,1663.9745,60000000.0,D+
Fe II,1664.217,500000.0,D
Fe II,1664.354,500000.0,
Fe II,1664.354,500000.0,D
Fe III,1664.929,70900000.0,
Fe II,1665.003,400000.0,
Fe II,1665.003,400000.0,
Fe II,1665.1331,20600000.0,
Fe II,1665.337,400000.0,D
Fe II,1665.497,306000.0,D+
Fe III,1665.559,503000.0,
Fe II,1665.935,201000.0,D
Fe II,1666.0586,207000.0,
Fe II,1666.122,400000.0,
Fe III,1666.51,503000.0,
Fe III,1666.635,1010000000.0,
Fe II,1666.644,300000.0,
Fe II,1666.6868,20900000.0,D+
Fe III,1667.081,503000.0,
Fe III,1667.604,702000.0,
Fe II,1667.914,1030000000.0,D+
Fe IV,1668.09,1030.0,
Fe II,1668.537,600000.0,
Fe II,1668.883,500000.0,D
Fe V,1668.926,207000.0,D+
Fe II,1668.99985,90000000.0,D+
Fe II,1669.1398,206000.0,
Fe III,1669.416,702000.0,
Fe II,1669.4692,900000.0,D
Fe III,1669.49,30200000.0,
Fe IV,1669.61,1020.0,
Fe II,1669.614,900000.0,
Fe II,1669.662,70000000.0,D
Fe II,1670.216,209000.0,
Fe III,1670.353,703000.0,
Fe II,1670.74697,103000000000.0,D+
Fe II,1670.7912,1070000000.0,D
Fe II,1670.9908,1000000000.0,D
Fe IV,1671.04,1040.0,
Fe III,1671.13,703000.0,
Fe III,1671.215,504000.0,
Fe II,1671.425,20100000.0,D+
Fe II,1672.4108,20600000.0,D+
Fe III,1672.51,504000.0,
Fe II,1672.6246,10800000.0,D+
Fe II,1672.793,10100000.0,
Fe IV,1672.86,1020.0,
Fe II,1673.4652,9000000000.0,C+
Fe IV,1673.68,1030.0,
Fe II,1674.021,600000.0,D
Fe II,1674.18784,1040000000.0,D+
Fe II,1674.2573,1090000000.0,D+
Fe III,1674.382,703000.0,
Fe II,1674.44,60000000.0,
Fe III,1674.534,10300000.0,D
Fe II,1674.633,40000000.0,
Fe II,1674.633,40000000.0,
Fe II,1674.7169,4000000000.0,D+
Fe III,1675.204,40400000.0,D
Fe IV,1675.66,1040.0,
Fe II,1675.914,900000.0,
Fe III,1676.057,10300000.0,D
Fe II,1676.112,400000.0,
Fe II,1676.135,500000.0,D+
Fe III,1676.164,909000.0,D
Fe III,1676.285,10800000.0,D
Fe II,1676.361,70000000.0,
Fe II,1676.361,70000000.0,
Fe V,1676.441,109000.0,C
Fe III,1676.478,80100000.0,
Fe II,1676.723,40000000.0,
Fe IV,1676.78,1020.0,
Fe II,1676.8556,1070000000.0,C+
Fe IV,1677.12,1020.0,
Fe II,1677.837,1030000000.0,D+
Fe III,1678.0,505000.0,
Fe II,1678.3132,10500000.0,D
Fe II,1678.401,700000.0,
Fe III,1678.56,505000.0,
Fe II,1678.629,302000.0,
Fe V,1678.726,20.0,D+
Fe II,1679.26,400000.0,D
Fe II,1679.3832,7000000000.0,D+
Fe II,1679.4951,1060000000.0,D+
Fe II,1680.416,700000.0,
Fe II,1680.576,700000.0,
Fe II,1680.767,500000.0,
Fe II,1680.927,400000.0,
