Spectrum,Observed,Rel.,Acc.
Fe II,1363.821,10400000.0,
Fe III,1363.861,506000.0,
Fe II,1363.989,10700000.0,
Fe III,1363.99,40500000.0,
Fe II,1364.013,800000.0,
Fe III,1364.074,10800000.0,
Fe III,1364.074,10800000.0,
Fe II,1364.377,80000000.0,D+
Fe II,1364.572,80000000.0,D+
Fe II,1364.755,80000000.0,E
Fe V,1364.824,10300000.0,C
Fe III,1364.892,10000000.0,
Fe V,1364.984,10300000.0,D
Fe V,1364.984,10300000.0,C
Fe V,1365.115,10600000.0,C
Fe II,1365.221,10100000.0,
Fe II,1365.502,800000.0,
Fe V,1365.571,10900000.0,C
Fe II,1365.669,70000000.0,E
Fe II,1365.744,30600000.0,D
Fe V,1365.876,501000.0,C
Fe II,1366.386,80000000.0,D+
Fe III,1366.713,30400000.0,
Fe II,1366.714,70000000.0,D+
Fe II,1367.158,70000000.0,D
Fe V,1367.183,206000.0,C
Fe II,1367.297,60000000.0,D
Fe II,1368.255,80000000.0,D+
Fe III,1368.263,705000.0,
Fe II,1368.496,70000000.0,
Fe II,1368.568,70000000.0,
Fe II,1368.568,70000000.0,D+
